PK,Product,Quantity,yymm
3628,B1054,0,202105
3629,B1055,0,202105
3630,B1056,0,202105
3631,B3,0,202106
3632,B4,2,202106
3633,B5,0,202106
3634,B6,0,202106
3635,B7,0,202106
3636,B8,0,202106
3637,B9,0,202106
3638,B10,0,202106
3639,B11,0,202106
3640,B12,0,202106
3641,B13,0,202106
3642,B14,0,202106
3643,B15,0,202106
3644,B16,0,202106
3645,B17,0,202106
3646,B18,0,202106
3647,B19,0,202106
3648,B20,0,202106
3649,B25,0,202106
3650,B27,0,202106
3651,B30,11,202106
3652,B54,20,202106
3653,B60,68,202106
3654,B63,327,202106
3655,B64,117,202106
3656,B65,45,202106
3657,B66,9,202106
3658,B67,0,202106
3659,B69,14,202106
3660,B70,42,202106
3661,B71,6,202106
3662,B72,73,202106
3663,B73,298,202106
3664,B74,0,202106
3665,B75,2,202106
3666,B76,0,202106
3667,B77,93,202106
3668,B78,0,202106
3669,B81,0,202106
3670,B83,0,202106
3671,B85,284,202106
3672,B86,0,202106
3673,B88,0,202106
3674,B89,0,202106
3675,B90,89,202106
3676,B91,170,202106
3677,B92,126,202106
3678,B93,24,202106
3679,B94,29,202106
3680,B95,0,202106
3681,B96,0,202106
3682,B97,146,202106
3683,B98,1059,202106
3684,B99,138,202106
3685,B100,0,202106
3686,B101,0,202106
3687,B102,0,202106
3688,B103,117,202106
3689,B104,0,202106
3690,B105,41,202106
3691,B106,45,202106
3692,B107,0,202106
3693,B108,0,202106
3694,B113,160,202106
3695,B114,144,202106
3696,B115,898,202106
3697,B116,174,202106
3698,B117,0,202106
3699,B118,88,202106
3700,B119,140,202106
3701,B120,0,202106
3702,B121,0,202106
3703,B122,0,202106
3704,B123,0,202106
3705,B124,0,202106
3706,B125,0,202106
3707,B126,0,202106
3708,B127,0,202106
3709,B128,0,202106
3710,B129,0,202106
3711,B130,0,202106
3712,B131,0,202106
3713,B132,0,202106
3714,B133,0,202106
3715,B134,0,202106
3716,B135,0,202106
3717,B136,212,202106
3718,B137,92,202106
3719,B138,0,202106
3720,B139,762,202106
3721,B140,672,202106
3722,B141,280,202106
3723,B142,278,202106
3724,B143,65,202106
3725,B146,0,202106
3726,B147,126,202106
3727,B152,394,202106
3728,B153,121,202106
3729,B154,125,202106
3730,B155,0,202106
3731,B156,159,202106
3732,B157,0,202106
3733,B158,272,202106
3734,B159,272,202106
3735,B160,0,202106
3736,B161,0,202106
3737,B162,0,202106
3738,B163,0,202106
3739,B164,0,202106
3740,B165,0,202106
3741,B166,0,202106
3742,B167,67,202106
3743,B168,67,202106
3744,B169,0,202106
3745,B170,0,202106
3746,B171,0,202106
3747,B172,0,202106
3748,B173,0,202106
3749,B174,0,202106
3750,B175,0,202106
3751,B176,0,202106
3752,B177,0,202106
3753,B178,106,202106
3754,B179,0,202106
3755,B180,103,202106
3756,B182,0,202106
3757,B185,53,202106
3758,B186,5,202106
3759,B188,136,202106
3760,B189,0,202106
3761,B190,117,202106
3762,B195,97,202106
3763,B198,26,202106
3764,B199,30,202106
3765,B208,1070,202106
3766,B225,451,202106
3767,B254,48,202106
3768,B256,9,202106
3769,B266,67,202106
3770,B267,63,202106
3771,B275,145,202106
3772,B283,0,202106
3773,B288,0,202106
3774,B296,91,202106
3775,B388,79,202106
3776,B390,126,202106
3777,B432,9,202106
3778,B453,0,202106
3779,B462,128,202106
3780,B469,0,202106
3781,B471,276,202106
3782,B478,59,202106
3783,B479,60,202106
3784,B488,138,202106
3785,B490,0,202106
3786,B626,228,202106
3787,B627,15,202106
3788,B694,229,202106
3789,B716,153,202106
3790,B717,0,202106
3791,B725,276,202106
3792,B729,254,202106
3793,B739,0,202106
3794,B740,0,202106
3795,B741,0,202106
3796,B742,0,202106
3797,B743,0,202106
3798,B744,0,202106
3799,B745,158,202106
3800,B746,450,202106
3801,B749,2,202106
3802,B750,15,202106
3803,B752,9,202106
3804,B753,8,202106
3805,B765,213,202106
3806,B766,13,202106
3807,B777,188,202106
3808,B778,0,202106
3809,B779,501,202106
3810,B780,0,202106
3811,B781,0,202106
3812,B782,0,202106
3813,B783,0,202106
3814,B784,0,202106
3815,B785,283,202106
3816,B786,0,202106
3817,B787,0,202106
3818,B788,580,202106
3819,B789,252,202106
3820,B790,504,202106
3821,B791,250,202106
3822,B792,0,202106
3823,B793,0,202106
3824,B794,0,202106
3825,B795,91,202106
3826,B796,0,202106
3827,B797,0,202106
3828,B798,0,202106
3829,B799,0,202106
3830,B800,0,202106
3831,B801,0,202106
3832,B802,0,202106
3833,B806,22,202106
3834,B807,84,202106
3835,B808,0,202106
3836,B809,183,202106
3837,B810,87,202106
3838,B811,0,202106
3839,B812,90,202106
3840,B813,122,202106
3841,B814,403,202106
3842,B815,205,202106
3843,B816,0,202106
3844,B817,0,202106
3845,B818,0,202106
3846,B819,0,202106
3847,B820,0,202106
3848,B821,0,202106
3849,B822,0,202106
3850,B823,17,202106
3851,B824,0,202106
3852,B825,284,202106
3853,B826,0,202106
3854,B827,0,202106
3855,B828,0,202106
3856,B829,0,202106
3857,B830,0,202106
3858,B831,0,202106
3859,B832,0,202106
3860,B833,25,202106
3861,B834,0,202106
3862,B835,347,202106
3863,B836,147,202106
3864,B837,0,202106
3865,B838,0,202106
3866,B844,0,202106
3867,B845,0,202106
3868,B846,0,202106
3869,B849,4,202106
3870,B850,0,202106
3871,B851,0,202106
3872,B918,88,202106
3873,B919,293,202106
3874,B920,138,202106
3875,B924,90,202106
3876,B925,460,202106
3877,B928,213,202106
3878,B930,0,202106
3879,B931,0,202106
3880,B933,0,202106
3881,B934,0,202106
3882,B935,0,202106
3883,B936,0,202106
3884,B937,0,202106
3885,B938,107,202106
3886,B939,0,202106
3887,B940,0,202106
3888,B941,0,202106
3889,B942,0,202106
3890,B943,0,202106
3891,B944,0,202106
3892,B945,0,202106
3893,B946,217,202106
3894,B950,0,202106
3895,B952,0,202106
3896,B953,0,202106
3897,B954,187,202106
3898,B956,0,202106
3899,B957,0,202106
3900,B960,287,202106
3901,B961,0,202106
3902,B962,0,202106
3903,B963,622,202106
3904,B964,329,202106
3905,B965,120,202106
3906,B966,99,202106
3907,B967,141,202106
3908,B968,0,202106
3909,B969,0,202106
3910,B970,0,202106
3911,B971,75,202106
3912,B972,0,202106
3913,B973,0,202106
3914,B974,0,202106
3915,B975,327,202106
3916,B976,77,202106
3917,B977,0,202106
3918,B979,95,202106
3919,B980,52,202106
3920,B981,401,202106
3921,B982,0,202106
3922,B983,693,202106
3923,B984,0,202106
3924,B985,445,202106
3925,B986,1008,202106
3926,B987,156,202106
3927,B988,211,202106
3928,B989,678,202106
3929,B990,198,202106
3930,B992,0,202106
3931,B993,523,202106
3932,B994,262,202106
3933,B995,0,202106
3934,B996,0,202106
3935,B997,0,202106
3936,B998,0,202106
3937,B999,0,202106
3938,B1000,312,202106
3939,B1002,0,202106
3940,B1003,0,202106
3941,B1004,0,202106
3942,B1005,410,202106
3943,B1006,0,202106
3944,B1007,940,202106
3945,B1008,330,202106
3946,B1009,0,202106
3947,B1010,0,202106
3948,B1011,0,202106
3949,B1012,565,202106
3950,B1013,0,202106
3951,B1014,1925,202106
3952,B1015,0,202106
3953,B1016,0,202106
3954,B1017,0,202106
3955,B1018,1373,202106
3956,B1019,0,202106
3957,B1020,0,202106
3958,B1021,0,202106
3959,B1022,422,202106
3960,B1023,0,202106
3961,B1024,0,202106
3962,B1025,0,202106
3963,B1026,0,202106
3964,B1027,0,202106
3965,B1028,0,202106
3966,B1029,0,202106
3967,B1030,0,202106
3968,B1031,0,202106
3969,B1032,0,202106
3970,B1033,2432,202106
3971,B1034,0,202106
3972,B1035,0,202106
3973,B1036,0,202106
3974,B1037,0,202106
3975,B1038,0,202106
3976,B1039,0,202106
3977,B1040,0,202106
3978,B1041,0,202106
3979,B1042,0,202106
3980,B1043,0,202106
3981,B1044,0,202106
3982,B1045,0,202106
3983,B1046,0,202106
3984,B1047,0,202106
3985,B1048,0,202106
3986,B1049,0,202106
3987,B1050,0,202106
3988,B1051,0,202106
3989,B1052,0,202106
3990,B1053,0,202106
3991,B1054,0,202106
3992,B1055,0,202106
3993,B1056,0,202106
3994,B3,0,202107
3995,B4,22,202107
3996,B5,0,202107
3997,B6,0,202107
3998,B7,0,202107
3999,B8,0,202107
4000,B9,0,202107
4001,B10,0,202107
4002,B11,0,202107
4003,B12,0,202107
4004,B13,0,202107
4005,B14,0,202107
4006,B15,0,202107
4007,B16,0,202107
4008,B17,0,202107
4009,B18,0,202107
4010,B19,0,202107
4011,B20,18,202107
4012,B25,0,202107
4013,B27,0,202107
4014,B30,52,202107
4015,B54,42,202107
4016,B60,47,202107
4017,B63,343,202107
4018,B64,79,202107
4019,B65,32,202107
4020,B66,9,202107
4021,B67,0,202107
4022,B69,19,202107
4023,B70,76,202107
4024,B71,64,202107
4025,B72,11,202107
4026,B73,212,202107
4027,B74,10,202107
4028,B75,0,202107
4029,B76,0,202107
4030,B77,82,202107
4031,B78,0,202107
4032,B81,0,202107
4033,B83,1,202107
4034,B85,160,202107
4035,B86,0,202107
4036,B88,0,202107
4037,B89,0,202107
4038,B90,35,202107
4039,B91,512,202107
4040,B92,500,202107
4041,B93,6,202107
4042,B94,68,202107
4043,B95,0,202107
4044,B96,0,202107
4045,B97,157,202107
4046,B98,1104,202107
4047,B99,200,202107
4048,B100,0,202107
4049,B101,0,202107
4050,B102,0,202107
4051,B103,109,202107
4052,B104,0,202107
4053,B105,59,202107
4054,B106,38,202107
4055,B107,0,202107
4056,B108,0,202107
4057,B113,163,202107
4058,B114,166,202107
4059,B115,171,202107
4060,B116,57,202107
4061,B117,0,202107
4062,B118,118,202107
4063,B119,134,202107
4064,B120,0,202107
4065,B121,0,202107
4066,B122,0,202107
4067,B123,0,202107
4068,B124,0,202107
4069,B125,0,202107
4070,B126,0,202107
4071,B127,0,202107
4072,B128,0,202107
4073,B129,0,202107
4074,B130,0,202107
4075,B131,0,202107
4076,B132,0,202107
4077,B133,0,202107
4078,B134,0,202107
4079,B135,0,202107
4080,B136,163,202107
4081,B137,35,202107
4082,B138,0,202107
4083,B139,711,202107
4084,B140,347,202107
4085,B141,290,202107
4086,B142,466,202107
4087,B143,108,202107
4088,B146,0,202107
4089,B147,69,202107
4090,B152,539,202107
4091,B153,56,202107
4092,B154,162,202107
4093,B155,0,202107
4094,B156,124,202107
4095,B157,0,202107
4096,B158,304,202107
4097,B159,340,202107
4098,B160,0,202107
4099,B161,0,202107
4100,B162,0,202107
4101,B163,0,202107
4102,B164,0,202107
4103,B165,0,202107
4104,B166,0,202107
4105,B167,78,202107
4106,B168,91,202107
4107,B169,0,202107
4108,B170,0,202107
4109,B171,0,202107
4110,B172,0,202107
4111,B173,0,202107
4112,B174,0,202107
4113,B175,0,202107
4114,B176,0,202107
4115,B177,0,202107
4116,B178,68,202107
4117,B179,0,202107
4118,B180,159,202107
4119,B182,0,202107
4120,B185,28,202107
4121,B186,16,202107
4122,B188,201,202107
4123,B189,0,202107
4124,B190,152,202107
4125,B195,55,202107
4126,B198,33,202107
4127,B199,26,202107
4128,B208,919,202107
4129,B225,465,202107
4130,B254,131,202107
4131,B256,17,202107
4132,B266,57,202107
4133,B267,32,202107
4134,B275,109,202107
4135,B283,0,202107
4136,B288,0,202107
4137,B296,85,202107
4138,B388,116,202107
4139,B390,62,202107
4140,B432,19,202107
4141,B453,0,202107
4142,B462,147,202107
4143,B469,37,202107
4144,B471,292,202107
4145,B478,72,202107
4146,B479,76,202107
4147,B488,96,202107
4148,B490,0,202107
4149,B626,228,202107
4150,B627,12,202107
4151,B694,238,202107
4152,B716,117,202107
4153,B717,0,202107
4154,B725,255,202107
4155,B729,297,202107
4156,B739,251,202107
4157,B740,0,202107
4158,B741,13,202107
4159,B742,0,202107
4160,B743,292,202107
4161,B744,0,202107
4162,B745,94,202107
4163,B746,170,202107
4164,B749,0,202107
4165,B750,1,202107
4166,B752,3,202107
4167,B753,5,202107
4168,B765,142,202107
4169,B766,11,202107
4170,B777,224,202107
4171,B778,2,202107
4172,B779,380,202107
4173,B780,0,202107
4174,B781,0,202107
4175,B782,0,202107
4176,B783,0,202107
4177,B784,0,202107
4178,B785,370,202107
4179,B786,0,202107
4180,B787,0,202107
4181,B788,574,202107
4182,B789,209,202107
4183,B790,324,202107
4184,B791,155,202107
4185,B792,0,202107
4186,B793,0,202107
4187,B794,0,202107
4188,B795,133,202107
4189,B796,0,202107
4190,B797,0,202107
4191,B798,0,202107
4192,B799,0,202107
4193,B800,0,202107
4194,B801,0,202107
4195,B802,0,202107
4196,B806,22,202107
4197,B807,63,202107
4198,B808,0,202107
4199,B809,99,202107
4200,B810,87,202107
4201,B811,0,202107
4202,B812,59,202107
4203,B813,99,202107
4204,B814,322,202107
4205,B815,258,202107
4206,B816,0,202107
4207,B817,0,202107
4208,B818,0,202107
4209,B819,0,202107
4210,B820,0,202107
4211,B821,0,202107
4212,B822,0,202107
4213,B823,36,202107
4214,B824,0,202107
4215,B825,527,202107
4216,B826,0,202107
4217,B827,0,202107
4218,B828,0,202107
4219,B829,0,202107
4220,B830,0,202107
4221,B831,0,202107
4222,B832,0,202107
4223,B833,63,202107
4224,B834,0,202107
4225,B835,291,202107
4226,B836,91,202107
4227,B837,0,202107
4228,B838,0,202107
4229,B844,0,202107
4230,B845,0,202107
4231,B846,0,202107
4232,B849,20,202107
4233,B850,0,202107
4234,B851,0,202107
4235,B918,55,202107
4236,B919,202,202107
4237,B920,66,202107
4238,B924,95,202107
4239,B925,249,202107
4240,B928,53,202107
4241,B930,0,202107
4242,B931,0,202107
4243,B933,0,202107
4244,B934,0,202107
4245,B935,0,202107
4246,B936,0,202107
4247,B937,0,202107
4248,B938,153,202107
4249,B939,0,202107
4250,B940,0,202107
4251,B941,0,202107
4252,B942,0,202107
4253,B943,0,202107
4254,B944,0,202107
4255,B945,0,202107
4256,B946,255,202107
4257,B950,0,202107
4258,B952,0,202107
4259,B953,0,202107
4260,B954,134,202107
4261,B956,0,202107
4262,B957,0,202107
4263,B960,317,202107
4264,B961,0,202107
4265,B962,0,202107
4266,B963,629,202107
4267,B964,111,202107
4268,B965,180,202107
4269,B966,73,202107
4270,B967,145,202107
4271,B968,0,202107
4272,B969,0,202107
4273,B970,0,202107
4274,B971,358,202107
4275,B972,0,202107
4276,B973,0,202107
4277,B974,0,202107
4278,B975,83,202107
4279,B976,105,202107
4280,B977,0,202107
4281,B979,89,202107
4282,B980,76,202107
4283,B981,83,202107
4284,B982,102,202107
4285,B983,613,202107
4286,B984,0,202107
4287,B985,550,202107
4288,B986,762,202107
4289,B987,159,202107
4290,B988,232,202107
4291,B989,249,202107
4292,B990,200,202107
4293,B992,0,202107
4294,B993,221,202107
4295,B994,238,202107
4296,B995,0,202107
4297,B996,0,202107
4298,B997,0,202107
4299,B998,0,202107
4300,B999,0,202107
4301,B1000,173,202107
4302,B1002,0,202107
4303,B1003,0,202107
4304,B1004,0,202107
4305,B1005,128,202107
4306,B1006,0,202107
4307,B1007,894,202107
4308,B1008,429,202107
4309,B1009,0,202107
4310,B1010,0,202107
4311,B1011,0,202107
4312,B1012,749,202107
4313,B1013,0,202107
4314,B1014,2996,202107
4315,B1015,0,202107
4316,B1016,42,202107
4317,B1017,0,202107
4318,B1018,1611,202107
4319,B1019,0,202107
4320,B1020,0,202107
4321,B1021,0,202107
4322,B1022,1296,202107
4323,B1023,0,202107
4324,B1024,0,202107
4325,B1025,0,202107
4326,B1026,0,202107
4327,B1027,0,202107
4328,B1028,0,202107
4329,B1029,0,202107
4330,B1030,0,202107
4331,B1031,0,202107
4332,B1032,0,202107
4333,B1033,1665,202107
4334,B1034,0,202107
4335,B1035,0,202107
4336,B1036,0,202107
4337,B1037,0,202107
4338,B1038,0,202107
4339,B1039,0,202107
4340,B1040,0,202107
4341,B1041,0,202107
4342,B1042,0,202107
4343,B1043,0,202107
4344,B1044,0,202107
4345,B1045,0,202107
4346,B1046,0,202107
4347,B1047,0,202107
4348,B1048,0,202107
4349,B1049,0,202107
4350,B1050,0,202107
4351,B1051,0,202107
4352,B1052,0,202107
4353,B1053,0,202107
4354,B1054,0,202107
4355,B1055,0,202107
4356,B1056,0,202107
4357,B3,0,202108
4358,B4,302,202108
4359,B5,0,202108
4360,B6,0,202108
4361,B7,0,202108
4362,B8,0,202108
4363,B9,0,202108
4364,B10,0,202108
4365,B11,0,202108
4366,B12,0,202108
4367,B13,0,202108
4368,B14,0,202108
4369,B15,0,202108
4370,B16,0,202108
4371,B17,0,202108
4372,B18,0,202108
4373,B19,0,202108
4374,B20,69,202108
4375,B25,0,202108
4376,B27,0,202108
4377,B30,93,202108
4378,B54,67,202108
4379,B60,40,202108
4380,B63,309,202108
4381,B64,263,202108
4382,B65,43,202108
4383,B66,13,202108
4384,B67,0,202108
4385,B69,34,202108
4386,B70,95,202108
4387,B71,8,202108
4388,B72,33,202108
4389,B73,315,202108
4390,B74,108,202108
4391,B75,0,202108
4392,B76,0,202108
4393,B77,108,202108
4394,B78,39,202108
4395,B81,0,202108
4396,B83,25,202108
4397,B85,175,202108
4398,B86,0,202108
4399,B88,0,202108
4400,B89,0,202108
4401,B90,75,202108
4402,B91,358,202108
4403,B92,375,202108
4404,B93,24,202108
4405,B94,93,202108
4406,B95,0,202108
4407,B96,0,202108
4408,B97,144,202108
4409,B98,1039,202108
4410,B99,226,202108
4411,B100,0,202108
4412,B101,0,202108
4413,B102,0,202108
4414,B103,119,202108
4415,B104,0,202108
4416,B105,52,202108
4417,B106,67,202108
4418,B107,0,202108
4419,B108,0,202108
4420,B113,500,202108
4421,B114,300,202108
4422,B115,230,202108
4423,B116,188,202108
4424,B117,0,202108
4425,B118,125,202108
4426,B119,71,202108
4427,B120,0,202108
4428,B121,0,202108
4429,B122,0,202108
4430,B123,0,202108
4431,B124,0,202108
4432,B125,0,202108
4433,B126,0,202108
4434,B127,0,202108
4435,B128,0,202108
4436,B129,0,202108
4437,B130,0,202108
4438,B131,0,202108
4439,B132,0,202108
4440,B133,0,202108
4441,B134,0,202108
4442,B135,0,202108
4443,B136,200,202108
4444,B137,117,202108
4445,B138,0,202108
4446,B139,974,202108
4447,B140,485,202108
4448,B141,197,202108
4449,B142,507,202108
4450,B143,90,202108
4451,B146,0,202108
4452,B147,102,202108
4453,B152,406,202108
4454,B153,105,202108
4455,B154,75,202108
4456,B155,0,202108
4457,B156,136,202108
4458,B157,0,202108
4459,B158,357,202108
4460,B159,382,202108
4461,B160,0,202108
4462,B161,0,202108
4463,B162,0,202108
4464,B163,0,202108
4465,B164,0,202108
4466,B165,0,202108
4467,B166,0,202108
4468,B167,127,202108
4469,B168,119,202108
4470,B169,0,202108
4471,B170,0,202108
4472,B171,0,202108
4473,B172,0,202108
4474,B173,0,202108
4475,B174,0,202108
4476,B175,0,202108
4477,B176,0,202108
4478,B177,0,202108
4479,B178,163,202108
4480,B179,0,202108
4481,B180,186,202108
4482,B182,0,202108
4483,B185,49,202108
4484,B186,9,202108
4485,B188,190,202108
4486,B189,0,202108
4487,B190,119,202108
4488,B195,113,202108
4489,B198,33,202108
4490,B199,28,202108
4491,B208,887,202108
4492,B225,517,202108
4493,B254,125,202108
4494,B256,35,202108
4495,B266,41,202108
4496,B267,41,202108
4497,B275,211,202108
4498,B283,0,202108
4499,B288,0,202108
4500,B296,256,202108
4501,B388,132,202108
4502,B390,73,202108
4503,B432,20,202108
4504,B453,0,202108
4505,B462,174,202108
4506,B469,0,202108
4507,B471,172,202108
4508,B478,107,202108
4509,B479,75,202108
4510,B488,237,202108
4511,B490,0,202108
4512,B626,299,202108
4513,B627,11,202108
4514,B694,214,202108
4515,B716,99,202108
4516,B717,0,202108
4517,B725,661,202108
4518,B729,365,202108
4519,B739,136,202108
4520,B740,0,202108
4521,B741,46,202108
4522,B742,0,202108
4523,B743,117,202108
4524,B744,0,202108
4525,B745,204,202108
4526,B746,154,202108
4527,B749,0,202108
4528,B750,0,202108
4529,B752,0,202108
4530,B753,0,202108
4531,B765,234,202108
4532,B766,51,202108
4533,B777,203,202108
4534,B778,0,202108
4535,B779,764,202108
4536,B780,0,202108
4537,B781,0,202108
4538,B782,0,202108
4539,B783,0,202108
4540,B784,0,202108
4541,B785,526,202108
4542,B786,0,202108
4543,B787,0,202108
4544,B788,550,202108
4545,B789,333,202108
4546,B790,476,202108
4547,B791,326,202108
4548,B792,0,202108
4549,B793,0,202108
4550,B794,0,202108
4551,B795,219,202108
4552,B796,0,202108
4553,B797,0,202108
4554,B798,0,202108
4555,B799,0,202108
4556,B800,0,202108
4557,B801,0,202108
4558,B802,0,202108
4559,B806,20,202108
4560,B807,101,202108
4561,B808,0,202108
4562,B809,99,202108
